STATUS_DEFINITION;SITE_NAME;ZONE_NAME;ITEM_TYPE;ITEM_NAME;STATUS_VALUE
/TPI-EP-PROGRESS/ELEC/ELEC;/021A1-WPR-EL;/021A1-WPR-EL_CABLE_TRAYS;PIPE;/021A1=021100EA.L12-UB03-deleted;10
/TPI-EP-PROGRESS/ELEC/ELEC;/021A1-WPR-EL;/021A1-WPR-EL_CABLE_TRAYS;PIPE;/021A1=021100EA.L12-UB05-deleted;10
/TPI-EP-PROGRESS/ELEC/ELEC;/021A1-WPR-EL;/021A1-WPR-EL_CABLE_TRAYS;PIPE;/021A1=021100EA.L12-UB07-deleted;10
/TPI-EP-PROGRESS/ELEC/ELEC;/021A1-WPR-EL;/021A1-WPR-EL_CABLE_TRAYS;PIPE;/021A1=021100EA.L12-UB08-deleted;10
/TPI-EP-PROGRESS/ELEC/ELEC;/000-GEN-EL;/BLD-214-CABLE-LADDER-LV-FIRTS-FLOOR;PIPE;/BLD-214-EL_LV0002;30
/TPI-EP-PROGRESS/ELEC/ELEC;/000-GEN-EL;/BLD-214_EQUIPMENT_FIRST_FLOOR;EQUI;/VSD_4K-02_UNIT024A;30
/TPI-EP-PROGRESS/ELEC/ELEC;/000-GEN-EL;/000-GEN-EL-CABLE-LADDER-LV;PIPE;/000-GEN-EIA.L12-UB01;30
/TPI-EP-PROGRESS/ELEC/ELEC;/000-GEN-EL;/BLD-214_EQUIPMENT_FIRST_FLOOR;EQUI;/PFC_3J_UNIT023;30
/TPI-EP-PROGRESS/ELEC/ELEC;/000-GEN-EL;/BLD-214_EQUIPMENT_FIRST_FLOOR;EQUI;/VSD_4B-02_UNIT022;30
/TPI-EP-PROGRESS/ELEC/ELEC;/000-GEN-EL;/BLD-214-CABLE-LADDER-LV-FIRTS-FLOOR;PIPE;/BLD-214-EL_LV0003;30
/TPI-EP-PROGRESS/ELEC/ELEC;/000-GEN-EL;/BLD-214_EQUIPMENT_GROUND_FLOOR;EQUI;/HV_SWITCHGEAR_6KV;30
/TPI-EP-PROGRESS/ELEC/ELEC;/000-GEN-EL;/BLD-214_EQUIPMENT_FIRST_FLOOR;EQUI;/PFC_3F_UTILITIES;30
/TPI-EP-PROGRESS/ELEC/ELEC;/000-GEN-EL;/BLD-214_EQUIPMENT_FIRST_FLOOR;EQUI;/PFC_3N_SPARE;30
/TPI-EP-PROGRESS/ELEC/ELEC;/000-GEN-EL;/BLD-214_EQUIPMENT_FIRST_FLOOR;EQUI;/VSD_4L-01_UNIT024A;30
/TPI-EP-PROGRESS/ELEC/ELEC;/000-GEN-EL;/BLD-214_EQUIPMENT_FIRST_FLOOR;EQUI;/VSD_4K-01_UNIT024A;30
/TPI-EP-PROGRESS/ELEC/ELEC;/000-GEN-EL;/BLD-214_EQUIPMENT_FIRST_FLOOR;EQUI;/VSD_4J-02_UNIT023;30
/TPI-EP-PROGRESS/ELEC/ELEC;/000-GEN-EL;/BLD-214_EQUIPMENT_FIRST_FLOOR;EQUI;/VSD_2O_MVR-FAN1;30
/TPI-EP-PROGRESS/ELEC/ELEC;/000-GEN-EL;/BLD-214_EQUIPMENT_FIRST_FLOOR;EQUI;/VSD_4I-02_UNIT023;30
/TPI-EP-PROGRESS/ELEC/ELEC;/000-GEN-EL;/BLD-214_EQUIPMENT_FIRST_FLOOR;EQUI;/PFC_3B_UNIT022;30
/TPI-EP-PROGRESS/ELEC/ELEC;/000-GEN-EL;/BLD-214_EQUIPMENT_FIRST_FLOOR;EQUI;/VSD_4D_UNIT022;30
/TPI-EP-PROGRESS/ELEC/ELEC;/000-GEN-EL;/BLD-214_EQUIPMENT_FIRST_FLOOR;EQUI;/VSD_4C-02_UNIT022;30
/TPI-EP-PROGRESS/ELEC/ELEC;/000-GEN-EL;/BLD-214_CABLE-LADDER_GROUND_FLOOR;PIPE;/BLD-214-EL_LV0005_PACKAGE;30
/TPI-EP-PROGRESS/ELEC/ELEC;/000-GEN-EL;/BLD-214_EQUIPMENT_FIRST_FLOOR;EQUI;/VSD_4B-03_UNIT022;30
/TPI-EP-PROGRESS/ELEC/ELEC;/000-GEN-EL;/BLD-214_EQUIPMENT_FIRST_FLOOR;EQUI;/VSD_4B-01_UNIT022;30
/TPI-EP-PROGRESS/ELEC/ELEC;/000-GEN-EL;/BLD-214_EQUIPMENT_FIRST_FLOOR;EQUI;/PFC_3L_UNIT024A;30
/TPI-EP-PROGRESS/ELEC/ELEC;/000-GEN-EL;/BLD-214_CABLE-LADDER_GROUND_FLOOR;PIPE;/BLD-214-EL_LV0006_PACKAGE;30
/TPI-EP-PROGRESS/ELEC/ELEC;/000-GEN-EL;/BLD-214_EQUIPMENT_FIRST_FLOOR;EQUI;/PFC_3K_UNIT024A;30
/TPI-EP-PROGRESS/ELEC/ELEC;/000-GEN-EL;/BLD-214_EQUIPMENT_FIRST_FLOOR;EQUI;/PFC_3I_UNIT023;30
/TPI-EP-PROGRESS/ELEC/ELEC;/000-GEN-EL;/BLD-214_EQUIPMENT_FIRST_FLOOR;EQUI;/PFC_3G_UNIT023;30
/TPI-EP-PROGRESS/ELEC/ELEC;/000-GEN-EL;/BLD-214_EQUIPMENT_FIRST_FLOOR;EQUI;/PFC_3E_UTILITIES;30
/TPI-EP-PROGRESS/ELEC/ELEC;/000-GEN-EL;/BLD-214_EQUIPMENT_FIRST_FLOOR;EQUI;/PFC_3C_UNIT022;30
/TPI-EP-PROGRESS/ELEC/ELEC;/000-GEN-EL;/BLD-214_EQUIPMENT_FIRST_FLOOR;EQUI;/PFC_3A_UNIT022;30
/TPI-EP-PROGRESS/ELEC/ELEC;/000-GEN-EL;/BLD-214_EQUIPMENT_FIRST_FLOOR;EQUI;/VSD_4I-04_UNIT023;30
/TPI-EP-PROGRESS/ELEC/ELEC;/000-GEN-EL;/BLD-214_EQUIPMENT_FIRST_FLOOR;EQUI;/MCC_2F_UTILITIES;30
/TPI-EP-PROGRESS/ELEC/ELEC;/000-GEN-EL;/BLD-214_EQUIPMENT_FIRST_FLOOR;EQUI;/MCC_2M_UNIT027;30
/TPI-EP-PROGRESS/ELEC/ELEC;/000-GEN-EL;/BLD-214_EQUIPMENT_FIRST_FLOOR;EQUI;/MCC_2L_UNIT024A;30
/TPI-EP-PROGRESS/ELEC/ELEC;/000-GEN-EL;/BLD-214_EQUIPMENT_FIRST_FLOOR;EQUI;/MCC_2K_UNIT024A;30
/TPI-EP-PROGRESS/ELEC/ELEC;/000-GEN-EL;/BLD-214_EQUIPMENT_FIRST_FLOOR;EQUI;/MCC_2J_UNIT023;30
/TPI-EP-PROGRESS/ELEC/ELEC;/000-GEN-EL;/BLD-214_EQUIPMENT_FIRST_FLOOR;EQUI;/MCC_2I_UNIT023;30
/TPI-EP-PROGRESS/ELEC/ELEC;/000-GEN-EL;/BLD-214_EQUIPMENT_FIRST_FLOOR;EQUI;/MCC_2H_UNIT023;30
/TPI-EP-PROGRESS/ELEC/ELEC;/000-GEN-EL;/BLD-214_EQUIPMENT_FIRST_FLOOR;EQUI;/MCC_2G_UNIT023;30
/TPI-EP-PROGRESS/ELEC/ELEC;/000-GEN-EL;/BLD-214-CABLE-LADDER-LV-FIRTS-FLOOR;PIPE;/BLD-214-EL_LV0001;30
/TPI-EP-PROGRESS/ELEC/ELEC;/000-GEN-EL;/BLD-214_EQUIPMENT_FIRST_FLOOR;EQUI;/MCC_2E_UTILITIES;30
/TPI-EP-PROGRESS/ELEC/ELEC;/000-GEN-EL;/BLD-214_EQUIPMENT_FIRST_FLOOR;EQUI;/VSD_4N_SPARE;30
/TPI-EP-PROGRESS/ELEC/ELEC;/000-GEN-EL;/BLD-214_EQUIPMENT_FIRST_FLOOR;EQUI;/MCC_2D_UNIT022;30
/TPI-EP-PROGRESS/ELEC/ELEC;/000-GEN-EL;/BLD-214_EQUIPMENT_FIRST_FLOOR;EQUI;/MCC_2C_UNIT022;30
/TPI-EP-PROGRESS/ELEC/ELEC;/000-GEN-EL;/BLD-214_EQUIPMENT_FIRST_FLOOR;EQUI;/MCC_2B_UNIT022;30
/TPI-EP-PROGRESS/ELEC/ELEC;/000-GEN-EL;/BLD-214_EQUIPMENT_FIRST_FLOOR;EQUI;/MCC_2A_UNIT022;30
/TPI-EP-PROGRESS/ELEC/ELEC;/000-GEN-EL;/BLD-214_CABLE-LADDER_GROUND_FLOOR;PIPE;/BLD-214-EL_LV0007_PACKAGE;30
/TPI-EP-PROGRESS/ELEC/ELEC;/000-GEN-EL;/BLD-214_EQUIPMENT_FIRST_FLOOR;EQUI;/VSD_4F-02_UTILITIES;30
/TPI-EP-PROGRESS/ELEC/ELEC;/000-GEN-EL;/000-GEN-EL-CABLE-LADDER-LV;PIPE;/000-GEN-EA.L12-UB01;30
/TPI-EP-PROGRESS/ELEC/ELEC;/000-GEN-EL;/BLD-214_CABLE-LADDER_GROUND_FLOOR;PIPE;/BLD-214-EL_LV0004_PACKAGE;30
/TPI-EP-PROGRESS/ELEC/ELEC;/000-GEN-EL;/000-GEN-EL-CABLE-LADDER-LV;PIPE;/000-GEN-EA.L12-UB02;30
/TPI-EP-PROGRESS/ELEC/ELEC;/000-GEN-EL;/BLD-214_CABLE-LADDER_GROUND_FLOOR;PIPE;/BLD-214-EL_LV0003_PACKAGE;30
/TPI-EP-PROGRESS/ELEC/ELEC;/000-GEN-EL;/BLD-214_CABLE-LADDER_GROUND_FLOOR;PIPE;/BLD-214-EL_LV0002_PACKAGE;30
/TPI-EP-PROGRESS/ELEC/ELEC;/000-GEN-EL;/BLD-214_CABLE-LADDER_GROUND_FLOOR;PIPE;/BLD-214-EL_LV0001_PACKAGE;30
/TPI-EP-PROGRESS/ELEC/ELEC;/000-GEN-EL;/BLD-214_CABLE-LADDER_GROUND_FLOOR;PIPE;/BLD-214-EA.L10-UB02;30
/TPI-EP-PROGRESS/ELEC/ELEC;/000-GEN-EL;/BLD-214_CABLE-LADDER_GROUND_FLOOR;PIPE;/BLD-214-EA.L10-UB01;30
/TPI-EP-PROGRESS/ELEC/ELEC;/000-GEN-EL;/BLD-214_CABLE-LADDER_GROUND_FLOOR;PIPE;/BLD-214-EA.L11-UB04;30
/TPI-EP-PROGRESS/ELEC/ELEC;/000-GEN-EL;/BLD-214_CABLE-LADDER_GROUND_FLOOR;PIPE;/BLD-214-EA.L11-UB02;30
/TPI-EP-PROGRESS/ELEC/ELEC;/000-GEN-EL;/BLD-214_CABLE-LADDER_GROUND_FLOOR;PIPE;/BLD-214-EA.L11-UB01;30
/TPI-EP-PROGRESS/ELEC/ELEC;/000-GEN-EL;/BLD-214_EQUIPMENT_FIRST_FLOOR;EQUI;/VSD_4M_UNIT027;30
/TPI-EP-PROGRESS/ELEC/ELEC;/000-GEN-EL;/000-GEN-EL_CABLE-LADDER_HV20kV;PIPE;/000-GEN-EA.L10-UB02;30
/TPI-EP-PROGRESS/ELEC/ELEC;/000-GEN-EL;/BLD-214_EQUIPMENT_FIRST_FLOOR;EQUI;/VSD_4H_UNIT023;30
/TPI-EP-PROGRESS/ELEC/ELEC;/000-GEN-EL;/BLD-214_EQUIPMENT_FIRST_FLOOR;EQUI;/VSD_4F-01_UTILITIES;30
/TPI-EP-PROGRESS/ELEC/ELEC;/000-GEN-EL;/BLD-214_EQUIPMENT_FIRST_FLOOR;EQUI;/PFC_3M_UNIT027;30
/TPI-EP-PROGRESS/ELEC/ELEC;/000-GEN-EL;/000-GEN-EL-CABLE-LADDER-LV;PIPE;/000-GEN-EIA.L12-UB02DELETE;30
/TPI-EP-PROGRESS/ELEC/ELEC;/000-GEN-EL;/BLD-214_EQUIPMENT_FIRST_FLOOR;EQUI;/VSD_4L-02_UNIT024A;30
/TPI-EP-PROGRESS/ELEC/ELEC;/000-GEN-EL;/BLD-214_EQUIPMENT_FIRST_FLOOR;EQUI;/VSD_4J-03_UNIT023;30
/TPI-EP-PROGRESS/ELEC/ELEC;/000-GEN-EL;/BLD-214_EQUIPMENT_FIRST_FLOOR;EQUI;/VSD_4I-03_UNIT023;30
/TPI-EP-PROGRESS/ELEC/ELEC;/000-GEN-EL;/BLD-214_EQUIPMENT_FIRST_FLOOR;EQUI;/VSD_4G-02_UNIT023;30
/TPI-EP-PROGRESS/ELEC/ELEC;/000-GEN-EL;/BLD-214_EQUIPMENT_FIRST_FLOOR;EQUI;/VSD_4E_UTILITIES;30
/TPI-EP-PROGRESS/ELEC/ELEC;/000-GEN-EL;/BLD-214_EQUIPMENT_FIRST_FLOOR;EQUI;/VSD_4C-01_UNIT022;30
/TPI-EP-PROGRESS/ELEC/ELEC;/000-GEN-EL;/BLD-214_EQUIPMENT_FIRST_FLOOR;EQUI;/VSD_4A-02_UNIT022;30
/TPI-EP-PROGRESS/ELEC/ELEC;/000-GEN-EL;/BLD-214_EQUIPMENT_FIRST_FLOOR;EQUI;/VSD_4J-01_UNIT023;30
/TPI-EP-PROGRESS/ELEC/ELEC;/000-GEN-EL;/BLD-214_EQUIPMENT_FIRST_FLOOR;EQUI;/VSD_4C-03_UNIT022;30
/TPI-EP-PROGRESS/ELEC/ELEC;/000-GEN-EL;/BLD-214_EQUIPMENT_FIRST_FLOOR;EQUI;/PFC_3H_UNIT023;30
/TPI-EP-PROGRESS/ELEC/ELEC;/000-GEN-EL;/BLD-214_CABLE-LADDER_GROUND_FLOOR;PIPE;/BLD-214-EA.L11-UB03;30
/TPI-EP-PROGRESS/ELEC/ELEC;/000-GEN-EL;/BLD-214_EQUIPMENT_FIRST_FLOOR;EQUI;/PFC_3D_UNIT022;30
/TPI-EP-PROGRESS/ELEC/ELEC;/000-GEN-EL;/BLD-214_EQUIPMENT_FIRST_FLOOR;EQUI;/VSD_4I-01_UNIT023;30
/TPI-EP-PROGRESS/ELEC/ELEC;/000-GEN-EL;/BLD-214_EQUIPMENT_FIRST_FLOOR;EQUI;/VSD_2P_MVR-FAN2;30
/TPI-EP-PROGRESS/ELEC/ELEC;/000-GEN-EL;/BLD-214_EQUIPMENT_FIRST_FLOOR;EQUI;/VSD_4G-01_UNIT023;30
/TPI-EP-PROGRESS/ELEC/ELEC;/000-GEN-EL;/BLD-214_EQUIPMENT_FIRST_FLOOR;EQUI;/MCC_2N_SPARE;30
/TPI-EP-PROGRESS/ELEC/ELEC;/000-GEN-EL;/BLD-214_EQUIPMENT_GROUND_FLOOR;EQUI;/HV_SWITCHGEAR_20KV;30
/TPI-EP-PROGRESS/ELEC/ELEC;/000-GEN-EL;/BLD-214_EQUIPMENT_FIRST_FLOOR;EQUI;/VSD_4A-01_UNIT022;30
/TPI-EP-PROGRESS/ELEC/ELEC;/022A3-FLM-EL;/022A3-FLM-EL-RW-LV;PIPE;/022A3=021200EA.L12-UB33;30
/TPI-EP-PROGRESS/ELEC/ELEC;/022A3-FLM-EL;/022A3-FLM-EL-RW-LV;PIPE;/022A3=021200EA.L12-UB32;30
/TPI-EP-PROGRESS/ELEC/ELEC;/022A2-FLM-EL;/022A2-FLM-EL-RW-LV;PIPE;/022A2=021200EA.L12-UB19;30
/TPI-EP-PROGRESS/ELEC/ELEC;/022A3-FLM-EL;/022A3-FLM-EL-RW-LV;PIPE;/022A3=021200EA.L12-UB30;30
/TPI-EP-PROGRESS/ELEC/ELEC;/022A3-FLM-EL;/022A3-FLM-EL-RW-LV;PIPE;/022A3=021200EA.L12-UB29;30
/TPI-EP-PROGRESS/ELEC/ELEC;/022A2-FLM-EL;/022A2-FLM-EL-RW-LV;PIPE;/022A2=021200EA.L12-UB18;30
/TPI-EP-PROGRESS/ELEC/ELEC;/022A3-FLM-EL;/022A3-FLM-EL-RW-LV;PIPE;/022A3=021200EA.L12-UB27;30
/TPI-EP-PROGRESS/ELEC/ELEC;/022A3-FLM-EL;/022A3-FLM-EL-RW-LV;PIPE;/022A3=021200EA.L12-UB26;30
/TPI-EP-PROGRESS/ELEC/ELEC;/022A2-FLM-EL;/022A2-FLM-EL-RW-LV;PIPE;/022A2=021200EA.L12-UB17;30
/TPI-EP-PROGRESS/ELEC/ELEC;/022A3-FLM-EL;/022A3-FLM-EL-RW-LV;PIPE;/022A3=021200EA.L12-UB25;30
/TPI-EP-PROGRESS/ELEC/ELEC;/022A3-FLM-EL;/022A3-FLM-EL-RW-LV;PIPE;/-022A3=021200EA.L12-UB24;30
/TPI-EP-PROGRESS/ELEC/ELEC;/022A2-FLM-EL;/022A2-FLM-EL-RW-LV;PIPE;/022A2=021200EIA.L12-UB16;30
/TPI-EP-PROGRESS/ELEC/ELEC;/022A1-FLM-EL;/022A1-FLM-EL-RW-LV;PIPE;/022A1=021200EA.L12-UB38;30
/TPI-EP-PROGRESS/ELEC/ELEC;/022A1-FLM-EL;/022A1-FLM-EL-RW-LV;PIPE;/022A1=021200EA.L12-UB02;30
/TPI-EP-PROGRESS/ELEC/ELEC;/022A3-FLM-EL;/022A3-FLM-EL-RW-LV;PIPE;/022A3=021200EA.L12-UB23;30
/TPI-EP-PROGRESS/ELEC/ELEC;/022A3-FLM-EL;/022A3-FLM-EL-RW-LV;PIPE;/022A3=021200EA.L12-UB22;30
/TPI-EP-PROGRESS/ELEC/ELEC;/022A3-FLM-EL;/022A3-FLM-EL-RW-LV;PIPE;/022A3=021200EA.L12-UB21;30
/TPI-EP-PROGRESS/ELEC/ELEC;/022A3-FLM-EL;/022A3-FLM-EL-RW-LV;PIPE;/022A3=021200EA.L12-UB20;30
/TPI-EP-PROGRESS/ELEC/ELEC;/022A2-FLM-EL;/022A2-FLM-EL-RW-LV;PIPE;/022A2=021200EA.L12-UB15;30
/TPI-EP-PROGRESS/ELEC/ELEC;/022A3-FLM-EL;/022A3-FLM-EL-RW-LV;PIPE;/022A3=021200EA.L12-UB19;30
/TPI-EP-PROGRESS/ELEC/ELEC;/022A3-FLM-EL;/022A3-FLM-EL-RW-LV;PIPE;/022A3=021200EA.L12-UB18;30
/TPI-EP-PROGRESS/ELEC/ELEC;/022A3-FLM-EL;/022A3-FLM-EL-RW-LV;PIPE;/022A3=021200EA.L12-UB17;30
/TPI-EP-PROGRESS/ELEC/ELEC;/022A3-FLM-EL;/022A3-FLM-EL-RW-LV;PIPE;/022A3=021200EA.L12-UB15;30
/TPI-EP-PROGRESS/ELEC/ELEC;/022A2-FLM-EL;/022A2-FLM-EL-RW-LV;PIPE;/022A2=021200EA.L12-UB14;30
/TPI-EP-PROGRESS/ELEC/ELEC;/022A1-FLM-EL;/022A1-FLM-EL-RW-LV;PIPE;/022A1=021200EA.L12-UB37;30
/TPI-EP-PROGRESS/ELEC/ELEC;/022A3-FLM-EL;/022A3-FLM-EL-RW-LV;PIPE;/022A3=021200EA.L12-UB12;30
/TPI-EP-PROGRESS/ELEC/ELEC;/022A3-FLM-EL;/022A3-FLM-EL-RW-LV;PIPE;/022A3=021200EA.L12-UB09;30
/TPI-EP-PROGRESS/ELEC/ELEC;/022A2-FLM-EL;/022A2-FLM-EL-RW-LV;PIPE;/022A2=021200EA.L12-UB13;30
/TPI-EP-PROGRESS/ELEC/ELEC;/022A3-FLM-EL;/022A3-FLM-EL-RW-LV;PIPE;/022A3=021200EA.L12-UB08;30
/TPI-EP-PROGRESS/ELEC/ELEC;/022A8-FLM-EL;/022A8-FLM-EL-RW-LV;PIPE;/022A8=021200EA.L12-UB41;30
/TPI-EP-PROGRESS/ELEC/ELEC;/022A8-FLM-EL;/022A8-FLM-EL-RW-LV;PIPE;/022A8=021200EA.L12-UB40;30
/TPI-EP-PROGRESS/ELEC/ELEC;/022A7-FLM-EL;/022A7-FLM-EL-RW-LV;PIPE;/022A7=021200EA.L12-UB37;30
/TPI-EP-PROGRESS/ELEC/ELEC;/022A3-FLM-EL;/022A3-FLM-EL-RW-LV;PIPE;/022A3=021200EA.L12-UB06;30
/TPI-EP-PROGRESS/ELEC/ELEC;/022A2-FLM-EL;/022A2-FLM-EL-RW-LV;PIPE;/022A2=021200EA.L12-UB12;30
/TPI-EP-PROGRESS/ELEC/ELEC;/022A1-FLM-EL;/022A1-FLM-EL-RW-LV;PIPE;/022A1=021200EA.L12-UB34;30
/TPI-EP-PROGRESS/ELEC/ELEC;/022A1-FLM-EL;/022A1-FLM-EL-RW-LV;PIPE;/022A1=021200EA.L12-UB01;30
/TPI-EP-PROGRESS/ELEC/ELEC;/022A6-FLM-EL;/022A6-FLM-EL-RW-LV;PIPE;/022A6=021200EA.L12-UB41;30
/TPI-EP-PROGRESS/ELEC/ELEC;/022A6-FLM-EL;/022A6-FLM-EL-RW-LV;PIPE;/022A6=021200EA.L12-UB40;30
/TPI-EP-PROGRESS/ELEC/ELEC;/022A3-FLM-EL;/022A3-FLM-EL-RW-LV;PIPE;/022A3=021200EA.L12-UB05;30
/TPI-EP-PROGRESS/ELEC/ELEC;/022A6-FLM-EL;/022A6-FLM-EL-RW-LV;PIPE;/022A6=021200EA.L12-UB30;30
/TPI-EP-PROGRESS/ELEC/ELEC;/022A6-FLM-EL;/022A6-FLM-EL-RW-LV;PIPE;/022A6=021200EA.L12-UB24;30
/TPI-EP-PROGRESS/ELEC/ELEC;/022A3-FLM-EL;/022A3-FLM-EL-RW-LV;PIPE;/022A3=021200EA.L12-UB03;30
/TPI-EP-PROGRESS/ELEC/ELEC;/022A2-FLM-EL;/022A2-FLM-EL-RW-LV;PIPE;/022A2=021200EA.L12-UB11;30
/TPI-EP-PROGRESS/ELEC/ELEC;/022A6-FLM-EL;/022A6-FLM-EL-RW-LV;PIPE;/022A6=021200EA.L12-UB21;30
/TPI-EP-PROGRESS/ELEC/ELEC;/022A6-FLM-EL;/022A6-FLM-EL-RW-LV;PIPE;/022A6=021200EA.L12-UB18;30
/TPI-EP-PROGRESS/ELEC/ELEC;/022A2-FLM-EL;/022A2-FLM-EL-RW-LV;PIPE;/022A2=021200EA.L12-UB41;30
/TPI-EP-PROGRESS/ELEC/ELEC;/022A6-FLM-EL;/022A6-FLM-EL-RW-LV;PIPE;/022A6=021200EA.L12-UB15;30
/TPI-EP-PROGRESS/ELEC/ELEC;/022A6-FLM-EL;/022A6-FLM-EL-RW-LV;PIPE;/022A6=021200EA.L12-UB12;30
/TPI-EP-PROGRESS/ELEC/ELEC;/022A2-FLM-EL;/022A2-FLM-EL-RW-LV;PIPE;/022A2=021200EA.L12-UB40;30
/TPI-EP-PROGRESS/ELEC/ELEC;/022A2-FLM-EL;/022A2-FLM-EL-RW-LV;PIPE;/022A2=021200EA.L12-UB10;30
/TPI-EP-PROGRESS/ELEC/ELEC;/022A1-FLM-EL;/022A1-FLM-EL-RW-LV;PIPE;/022A1=021200EA.L12-UB31;30
/TPI-EP-PROGRESS/ELEC/ELEC;/022A6-FLM-EL;/022A6-FLM-EL-RW-LV;PIPE;/022A6=021200EA.L12-UB06;30
/TPI-EP-PROGRESS/ELEC/ELEC;/022A5-FLM-EL;/022A5-FLM-EL-RW-LV;PIPE;/022A5=021200EA.L12-UB41;30
/TPI-EP-PROGRESS/ELEC/ELEC;/022A2-FLM-EL;/022A2-FLM-EL-RW-LV;PIPE;/022A2=021200EIA.L12-UB39;30
/TPI-EP-PROGRESS/ELEC/ELEC;/022A5-FLM-EL;/022A5-FLM-EL-RW-LV;PIPE;/022A5=021200EA.L12-UB40;30
/TPI-EP-PROGRESS/ELEC/ELEC;/022A5-FLM-EL;/022A5-FLM-EL-RW-LV;PIPE;/022A5=021200EA.L12-UB36;30
/TPI-EP-PROGRESS/ELEC/ELEC;/022A2-FLM-EL;/022A2-FLM-EL-RW-LV;PIPE;/022A2=021200EA.L12-UB38;30
/TPI-EP-PROGRESS/ELEC/ELEC;/022A2-FLM-EL;/022A2-FLM-EL-RW-LV;PIPE;/022A2=021200EA.L12-UB09;30
/TPI-EP-PROGRESS/ELEC/ELEC;/022A5-FLM-EL;/022A5-FLM-EL-RW-LV;PIPE;/022A5=021200EA.L12-UB33;30
/TPI-EP-PROGRESS/ELEC/ELEC;/022A5-FLM-EL;/022A5-FLM-EL-RW-LV;PIPE;/022A5=021200EA.L12-UB30;30
/TPI-EP-PROGRESS/ELEC/ELEC;/022A2-FLM-EL;/022A2-FLM-EL-RW-LV;PIPE;/022A2=021200EA.L12-UB37;30
/TPI-EP-PROGRESS/ELEC/ELEC;/022A5-FLM-EL;/022A5-FLM-EL-RW-LV;PIPE;/022A5=021200EA.L12-UB24;30
/TPI-EP-PROGRESS/ELEC/ELEC;/022A5-FLM-EL;/022A5-FLM-EL-RW-LV;PIPE;/022A5=021200EA.L12-UB23;30
/TPI-EP-PROGRESS/ELEC/ELEC;/022A2-FLM-EL;/022A2-FLM-EL-RW-LV;PIPE;/022A2=021200EA.L12-UB36;30
/TPI-EP-PROGRESS/ELEC/ELEC;/022A2-FLM-EL;/022A2-FLM-EL-RW-LV;PIPE;/022A2=021200EA.L12-UB08;30
/TPI-EP-PROGRESS/ELEC/ELEC;/022A1-FLM-EL;/022A1-FLM-EL-RW-LV;PIPE;/022A1=021200EA.L12-UB16;30
/TPI-EP-PROGRESS/ELEC/ELEC;/022A5-FLM-EL;/022A5-FLM-EL-RW-LV;PIPE;/022A5=021200EA.L12-UB18;30
/TPI-EP-PROGRESS/ELEC/ELEC;/022A2-FLM-EL;/022A2-FLM-EL-RW-LV;PIPE;/022A2=021200EA.L12-UB35;30
/TPI-EP-PROGRESS/ELEC/ELEC;/022A5-FLM-EL;/022A5-FLM-EL-RW-LV;PIPE;/022A5=021200EA.L12-UB17;30
/TPI-EP-PROGRESS/ELEC/ELEC;/022A5-FLM-EL;/022A5-FLM-EL-RW-LV;PIPE;/022A5=021200EA.L12-UB15;30
/TPI-EP-PROGRESS/ELEC/ELEC;/022A2-FLM-EL;/022A2-FLM-EL-RW-LV;PIPE;/022A2=021200EIA.L12-UB34;30
/TPI-EP-PROGRESS/ELEC/ELEC;/022A2-FLM-EL;/022A2-FLM-EL-RW-LV;PIPE;/022A2=021200EIA.L12-UB07;30
/TPI-EP-PROGRESS/ELEC/ELEC;/022A5-FLM-EL;/022A5-FLM-EL-RW-LV;PIPE;/022A5=021200EA.L12-UB12;30
/TPI-EP-PROGRESS/ELEC/ELEC;/022A5-FLM-EL;/022A5-FLM-EL-RW-LV;PIPE;/022A5=021200EA.L12-UB09;30
/TPI-EP-PROGRESS/ELEC/ELEC;/022A2-FLM-EL;/022A2-FLM-EL-RW-LV;PIPE;/022A2=021200EA.L12-UB33;30
/TPI-EP-PROGRESS/ELEC/ELEC;/022A5-FLM-EL;/022A5-FLM-EL-RW-LV;PIPE;/022A5=021200EA.L12-UB08;30
/TPI-EP-PROGRESS/ELEC/ELEC;/022A5-FLM-EL;/022A5-FLM-EL-RW-LV;PIPE;/022A5=021200EA.L12-UB21;30
/TPI-EP-PROGRESS/ELEC/ELEC;/022A5-FLM-EL;/022A5-FLM-EL-RW-LV;PIPE;/022A5=021200EA.L12-UB06;30
/TPI-EP-PROGRESS/ELEC/ELEC;/022A2-FLM-EL;/022A2-FLM-EL-RW-LV;PIPE;/022A2=021200EA.L12-UB32;30
/TPI-EP-PROGRESS/ELEC/ELEC;/022A2-FLM-EL;/022A2-FLM-EL-RW-LV;PIPE;/022A2=021200EA.L12-UB06;30
/TPI-EP-PROGRESS/ELEC/ELEC;/022A1-FLM-EL;/022A1-FLM-EL-RW-LV;PIPE;/022A1=021200EA.L12-UB13;30
/TPI-EP-PROGRESS/ELEC/ELEC;/022A4-FLM-EL;/022A4-FLM-EL-RW-LV;PIPE;/022A4=021200EA.L12-UB41;30
/TPI-EP-PROGRESS/ELEC/ELEC;/022A4-FLM-EL;/022A4-FLM-EL-RW-LV;PIPE;/022A4=021200EA.L12-UB40;30
/TPI-EP-PROGRESS/ELEC/ELEC;/022A2-FLM-EL;/022A2-FLM-EL-RW-LV;PIPE;/022A2=021200EIA.L12-UB31;30
